id,artiste,titre,genre,contexte_temporel,contexte_meteo,contexte_activite,contexte_emotionnel,contexte_social,contexte_lieu,bpm_estime,energie,valence,danceability,acousticness,instrumentalness,speechiness,liveness,notes,categorie_energie,groupe_valence,macro_genre,mood_score,mood_category,party_factor,party_category,organic_score,organic_category,sport_suitability,relax_suitability,study_suitability,profil_temporel_emotionnel,profil_temporel_activite,profil_emotionnel_activite,diversity_index,diversity_category,context_popularity_score,popularity_category
2viJufnGlsjR1X51CEHpeg,k?d,Electronic Memories (feat. Mickey Kojak),electronic,journee,neutre,sport,motive,groupe,salle_sport,141,0.95,0.676,0.831,0.311,0.683,0.079,0.188,7.1,elevee,positive,electronic_family,0.6422,high_energy,0.7894499999999999,high_party,0.497,organic,0.8321,0.34430000000000005,0.619,journee_motive,journee_sport,motive_sport,0.1133404761904762,diverse,0.3141676061630966,very_popular
1cZcQDZzx940vWz9PFRY20,Electronic,Getting Away with It - 2013 Remaster,electronic,weekend,ensoleille,sport,joyeux,groupe,exterieur,157,0.858,0.812,0.894,0.566,0.524,0.039,0.162,7.6,elevee,positive,electronic_family,0.696696,high_energy,0.767052,high_party,0.5449999999999999,organic,0.855,0.4262,0.624,weekend_joyeux,weekend_sport,joyeux_sport,0.1157395714285714,diverse,0.28278842540398347,mainstream
0r73CwUNcBg7GxMtPV6hbl,Musica Electronica Fuerte,Electronica Con Mucho Bajo,electronic,journee,neutre,sport,motive,amis,salle_sport,138,0.865,0.682,0.721,0.319,0.783,0.032,0.257,7.1,elevee,positive,electronic_family,0.5899300000000001,moderate_energy,0.623665,moderate_party,0.551,organic,0.7669,0.403,0.6808000000000001,journee_motive,journee_sport,motive_sport,0.10041690476190475,balanced,0.3331454340473506,very_popular
2EcsgXlxz99UMDSPg5T8RF,Labrinth,Beneath Your Beautiful (feat. Emeli Sandé),pop,journee,chaud,sport,energique,groupe,exterieur,152,0.89,0.752,0.808,0.647,0.034,0.104,0.271,8.1,elevee,positive,pop_family,0.66928,high_energy,0.7191200000000001,high_party,0.3405,electronic,0.8240000000000001,0.302,0.39030000000000004,journee_energique,journee_sport,energique_sport,0.12641414285714284,diverse,0.2807215332581736,mainstream
0gEfOLXhV2aRy5l8Nb22h7,Electronic Visions,Tales of Forgotten Biomes,electronic,journee,ensoleille,sport,energique,groupe,exterieur,145,0.95,0.702,0.832,0.448,0.408,0.079,0.086,7.2,elevee,positive,electronic_family,0.6668999999999999,high_energy,0.7903999999999999,high_party,0.428,mixed,0.8402,0.3166,0.5226,journee_energique,journee_sport,energique_sport,0.11888823809523809,diverse,0.2792183389703119,mainstream
3GJlhu1SfJCCBpFo4aiIxb,Jon Kennedy,Electronic Sound Pictures,electronic,journee,neutre,sport,neutre,amis,exterieur,145,0.95,0.597,0.856,0.519,0.771,0.062,0.21,7.4,elevee,neutre,electronic_family,0.5671499999999999,moderate_energy,0.8131999999999999,high_party,0.645,organic,0.8159000000000001,0.4539,0.7288,journee_neutre,journee_sport,neutre_sport,0.10958361904761904,balanced,0.34178880120255545,very_popular
7mHr69kU0Wig5cw7PG8I0G,Electronic Gems,Sanctuary,electronic,journee,neutre,sport,motive,groupe,exterieur,130,0.752,0.747,0.723,0.628,0.512,0.074,0.215,7.5,moderee,positive,electronic_family,0.561744,moderate_energy,0.543696,chill,0.5700000000000001,organic,0.7418,0.47919999999999996,0.6296,journee_motive,journee_sport,motive_sport,0.07503561904761905,homogeneous,0.323750469748215,very_popular
4GnZr9MZvLlOKj4k0wkYV5,Breathe Electric,Electronic Lover,electronic,journee,neutre,sport,motive,amis,exterieur,151,0.943,0.628,0.856,0.235,0.452,0.068,0.327,7.1,elevee,positive,electronic_family,0.592204,moderate_energy,0.8072079999999999,high_party,0.3435,electronic,0.8223999999999999,0.24670000000000003,0.4829,journee_motive,journee_sport,motive_sport,0.10473990476190476,balanced,0.34272829763246904,very_popular
4mLKUq9iKqLKimKGHZRpkb,Kid Cecille,Electronic Rhythm,electronic,journee,ensoleille,sport,energique,amis,exterieur,153,0.95,0.733,0.808,0.625,0.768,0.052,0.219,7.1,elevee,positive,electronic_family,0.6963499999999999,high_energy,0.7676000000000001,high_party,0.6965,organic,0.8423,0.4954,0.7611,journee_energique,journee_sport,energique_sport,0.10957961904761904,balanced,0.29819616685456596,mainstream
0YZ7Q5i99vt9OEF8AEEaBV,Electronic,Getting Away with It,electronic,journee,chaud,sport,energique,groupe,salle_sport,149,0.856,0.729,0.797,0.341,0.687,0.061,0.343,7.5,elevee,positive,electronic_family,0.624024,high_energy,0.6822320000000001,moderate_party,0.514,organic,0.8002,0.38570000000000004,0.6336,journee_energique,journee_sport,energique_sport,0.08848680952380954,balanced,0.2711386696730552,mainstream
3fWZObJDFUGnah8Q7ukiT4,Slayyyter,Erotic Electronic,electronic,journee,neutre,sport,motive,groupe,exterieur,138,0.897,0.687,0.778,0.472,0.738,0.073,0.35,7.7,elevee,positive,electronic_family,0.6162390000000001,moderate_energy,0.697866,moderate_party,0.605,organic,0.7983,0.44109999999999994,0.696,journee_motive,journee_sport,motive_sport,0.08285257142857144,homogeneous,0.323750469748215,very_popular
123MdNEzpQhlSyEvyFNQ2x,Electronic Gems,Eternal,electronic,journee,neutre,sport,neutre,groupe,salle_sport,155,0.95,0.559,0.788,0.29,0.476,0.021,0.064,6.9,elevee,neutre,electronic_family,0.53105,moderate_energy,0.7486,high_party,0.383,mixed,0.7841,0.2738,0.5207999999999999,journee_neutre,journee_sport,neutre_sport,0.12257290476190476,diverse,0.313228109733183,very_popular
7DAXfp0cSOTnUjhxrbtSOi,アトラスサウンドチーム,Electronica In Velvet Room,electronic,journee,chaud,sport,energique,amis,exterieur,142,0.95,0.77,0.827,0.552,0.686,0.041,0.182,7.1,elevee,positive,electronic_family,0.7314999999999999,high_energy,0.78565,high_party,0.619,organic,0.8591,0.44160000000000005,0.7004,journee_energique,journee_sport,energique_sport,0.11576128571428572,diverse,0.2996993611424276,mainstream
1Q2WPcHRVK16zh9TR6isEq,Omega,Merengue Electronico (Rompe Consola),electronic,journee,neutre,sport,motive,groupe,exterieur,157,0.863,0.635,0.845,0.486,0.645,0.037,0.302,8.1,elevee,positive,electronic_family,0.548005,moderate_energy,0.729235,high_party,0.5655,organic,0.7892,0.42900000000000005,0.6609,journee_motive,journee_sport,motive_sport,0.08830290476190476,homogeneous,0.323750469748215,very_popular
4UtG2YGIpQIR9QFDXxJQFr,Electronic,Get the Message - 2013 Remaster,electronic,journee,neutre,sport,neutre,groupe,salle_sport,143,0.809,0.581,0.815,0.415,0.823,0.073,0.264,7.7,elevee,neutre,electronic_family,0.470029,low_energy,0.659335,moderate_party,0.619,organic,0.7424000000000001,0.47019999999999995,0.7213999999999999,journee_neutre,journee_sport,neutre_sport,0.089941,balanced,0.313228109733183,very_popular
0vZCG0H9KhtU7K8MEUVAoV,DVBBS,Tsunami,pop,journee,chaud,sport,energique,amis,exterieur,152,0.892,0.712,0.88,0.536,0.386,0.102,0.301,8.2,elevee,positive,pop_family,0.635104,high_energy,0.78496,high_party,0.461,organic,0.8344,0.36260000000000003,0.5334,journee_energique,journee_sport,energique_sport,0.09027747619047617,balanced,0.2996993611424276,mainstream
7K7UO1s5HHIAqQ3tGFVtCJ,Electronic Visions,Saltwater,electronic,journee,neutre,sport,neutre,groupe,salle_sport,142,0.886,0.572,0.715,0.585,0.874,0.078,0.097,6.9,elevee,neutre,electronic_family,0.5067919999999999,low_energy,0.63349,moderate_party,0.7295,organic,0.7405,0.5304,0.7969,journee_neutre,journee_sport,neutre_sport,0.11242247619047618,balanced,0.313228109733183,very_popular
3oTzvWsWa5v91cI5LsqhyE,Cirillo Jr,Electronic,electronic,journee,chaud,sport,energique,amis,salle_sport,153,0.95,0.794,0.806,0.462,0.573,0.02,0.282,6.9,elevee,positive,electronic_family,0.7543,high_energy,0.7657,high_party,0.5175,organic,0.86,0.37170000000000003,0.6211,journee_energique,journee_sport,energique_sport,0.10764557142857144,balanced,0.2901164975573092,mainstream
6GOjvqMPGoejvJXy2j1Eb4,CIRCA96,Electronic Malfunction,electronic,journee,neutre,sport,motive,amis,salle_sport,150,0.857,0.689,0.739,0.382,0.581,0.029,0.112,7.6,elevee,positive,electronic_family,0.5904729999999999,moderate_energy,0.633323,moderate_party,0.4815,organic,0.7712,0.37,0.5992999999999999,journee_motive,journee_sport,motive_sport,0.10190014285714284,balanced,0.3331454340473506,very_popular
3grDj0Lwfx8pBgXxnUJHwa,Electronic Gems,Diamond Dust,electronic,journee,chaud,sport,energique,groupe,exterieur,150,0.86,0.767,0.835,0.537,0.525,0.06,0.236,7.0,elevee,positive,electronic_family,0.65962,high_energy,0.7181,high_party,0.531,organic,0.8246,0.4143,0.6115999999999999,journee_energique,journee_sport,energique_sport,0.09396257142857144,balanced,0.2807215332581736,mainstream
6xGgDE7TSvGwhOKBdv9dMH,DJ Energy,Electronic,electronic,journee,neutre,sport,motive,groupe,exterieur,151,0.938,0.66,0.853,0.415,0.41,0.068,0.108,6.6,elevee,positive,electronic_family,0.61908,moderate_energy,0.8001139999999999,high_party,0.4125,mixed,0.8291,0.3076,0.5159,journee_motive,journee_sport,motive_sport,0.11622280952380952,diverse,0.323750469748215,very_popular
3gtUhq0nuXIFYFOspRIBf4,DC The Don,ELECTRONICS,electronic,journee,neutre,sport,motive,amis,exterieur,150,0.9,0.608,0.764,0.601,0.622,0.057,0.277,7.2,elevee,positive,electronic_family,0.5472,moderate_energy,0.6876,moderate_party,0.6114999999999999,organic,0.7716000000000001,0.45699999999999996,0.6799,journee_motive,journee_sport,motive_sport,0.08282666666666667,homogeneous,0.34272829763246904,very_popular
3HjuK1sd2n9AMWlxvWFZRU,Electronic Visions,Space Groove,electronic,journee,chaud,sport,energique,amis,salle_sport,144,0.95,0.779,0.802,0.548,0.736,0.026,0.273,6.9,elevee,positive,electronic_family,0.74005,high_energy,0.7619,high_party,0.642,organic,0.8543000000000001,0.45500000000000007,0.7272,journee_energique,journee_sport,energique_sport,0.10864890476190474,balanced,0.2901164975573092,mainstream
0K5dMpBtt4W8n46f5tbhRi,A'Gun,Electronic,electronic,weekend,chaud,sport,joyeux,groupe,exterieur,139,0.927,0.839,0.95,0.566,0.519,0.044,0.309,6.7,elevee,positive,electronic_family,0.777753,high_energy,0.88065,high_party,0.5425,organic,0.9075,0.40399999999999997,0.6205,weekend_joyeux,weekend_sport,joyeux_sport,0.11463028571428573,diverse,0.2842916196918452,mainstream
0H72o8QdyYc57jNkvYwfAX,Michael Bibi,Sungazing - Electronic Mix,electronic,weekend,chaud,sport,joyeux,groupe,exterieur,138,0.924,0.82,0.866,0.317,0.609,0.055,0.219,7.7,elevee,positive,electronic_family,0.75768,high_energy,0.800184,high_party,0.46299999999999997,organic,0.8754,0.3323,0.5886,weekend_joyeux,weekend_sport,joyeux_sport,0.12079323809523812,diverse,0.2842916196918452,mainstream
5o2qUhHH1MtFfmfv3Xshxs,Electronic Visions,Night Rain,electronic,weekend,ensoleille,sport,joyeux,amis,exterieur,139,0.934,0.811,0.931,0.371,0.874,0.049,0.103,6.8,elevee,positive,electronic_family,0.7574740000000001,high_energy,0.869554,high_party,0.6225,organic,0.8962000000000001,0.4304,0.7385,weekend_joyeux,weekend_sport,joyeux_sport,0.15691014285714286,diverse,0.30176625328823753,very_popular
4rfswfCBaiHFSOwtq5hEGY,Electronic Visions,Sustain,electronic,journee,chaud,sport,energique,groupe,salle_sport,138,0.95,0.755,0.849,0.372,0.733,0.036,0.264,6.8,elevee,positive,electronic_family,0.7172499999999999,high_energy,0.80655,high_party,0.5525,organic,0.8612,0.38370000000000004,0.6708999999999999,journee_energique,journee_sport,energique_sport,0.11681561904761904,diverse,0.2711386696730552,mainstream
60LquBpq63rSQKfarZpQqa,Uneekint,Electronic,electronic,journee,neutre,sport,motive,groupe,salle_sport,156,0.95,0.663,0.95,0.546,0.498,0.034,0.136,6.7,elevee,positive,electronic_family,0.62985,high_energy,0.9025,high_party,0.522,organic,0.8639,0.38280000000000003,0.606,journee_motive,journee_sport,motive_sport,0.12872995238095236,diverse,0.3141676061630966,very_popular
3k3QGyFyA5qrT5BLqeU1Ss,N-Trance,Stayin' Alive,pop,apres_midi,chaud,detente,romantique,couple,maison,123,0.64,0.841,0.631,0.601,0.119,0.062,0.263,7.8,faible,positive,pop_family,0.5382399999999999,moderate_energy,0.40384000000000003,chill,0.36,mixed,0.6976,0.3841,0.4274,apres_midi_romantique,apres_midi_detente,romantique_detente,0.08993499999999999,balanced,0.24652386320931982,niche
4LWN0BmnOXL3U30MTLcMxj,Electro Hippies,Am I Punk Yet?,pop,apres_midi,ensoleille,detente,romantique,couple,restaurant,124,0.633,0.866,0.754,0.782,0.217,0.092,0.207,6.9,faible,positive,pop_family,0.548178,moderate_energy,0.477282,chill,0.4995,organic,0.7392000000000001,0.488,0.5247,apres_midi_romantique,apres_midi_detente,romantique_detente,0.1046192380952381,balanced,0.2322435174746336,niche
0Z6fnBHUEUu1ik22d5Sa4U,Jamix Project,Electronic,electronic,journee,neutre,conduite,motive,amis,voiture,125,0.8,0.633,0.78,0.544,0.886,0.058,0.202,7.1,moderee,positive,electronic_family,0.5064000000000001,low_energy,0.6240000000000001,moderate_party,0.7150000000000001,organic,0.7439,0.5434,0.7946000000000001,journee_motive,journee_conduite,motive_conduite,0.09966461904761907,balanced,0.2577978203682826,niche
25dAjY6eOu4LTsBYfraOKA,ziproom,Electronica,electronic,weekend,ensoleille,sport,joyeux,amis,exterieur,138,0.8,0.826,0.819,0.611,0.558,0.068,0.227,7.4,moderee,positive,electronic_family,0.6608,high_energy,0.6552,moderate_party,0.5845,organic,0.8135000000000001,0.4718,0.6487,weekend_joyeux,weekend_sport,joyeux_sport,0.09182961904761903,balanced,0.30176625328823753,very_popular
1eyvwXpWaJA2U7Y4LhkMeP,Electronic Visions,Head Room,electronic,journee,neutre,loisir,neutre,seul,cafe,126,0.779,0.559,0.639,0.73,0.628,0.08,0.106,7.1,moderee,neutre,electronic_family,0.43546100000000004,low_energy,0.49778100000000003,chill,0.679,organic,0.671,0.5467,0.7170000000000001,journee_neutre,journee_loisir,neutre_loisir,0.08358333333333333,homogeneous,0.19767004885381434,niche
6JPEajiHrrpX0agtsJzNQJ,5ht the Band,Electronic,electronic,journee,neutre,sport,motive,groupe,salle_sport,138,0.751,0.655,0.72,0.74,0.44,0.024,0.138,6.5,moderee,positive,electronic_family,0.49190500000000004,low_energy,0.54072,chill,0.59,organic,0.7129,0.5026999999999999,0.6372,journee_motive,journee_sport,motive_sport,0.09234995238095238,balanced,0.3141676061630966,very_popular
4CBAKSus371zX1icqqyyUC,Dada Life,Electronic Circus Weapon,electronic,journee,neutre,sport,motive,amis,salle_sport,142,0.794,0.671,0.81,0.486,0.558,0.029,0.235,7.7,moderee,positive,electronic_family,0.5327740000000001,moderate_energy,0.64314,moderate_party,0.522,organic,0.7619,0.4236,0.619,journee_motive,journee_sport,motive_sport,0.08440314285714286,homogeneous,0.3331454340473506,very_popular
0t5LNjml8LTuAPiEfD7zFN,Lil Wayne,"Hip-Hop (feat. BigXthaPlug, Jay Jones)",hip_hop,journee,neutre,cuisine,motive,couple,maison,97,0.833,0.628,0.789,0.725,0.006,0.294,0.344,8.5,elevee,positive,hiphop_family,0.523124,moderate_energy,0.657237,moderate_party,0.3655,mixed,0.7583,0.34190000000000004,0.3617,journee_motive,journee_cuisine,motive_cuisine,0.095034,balanced,0.26550169109357385,niche
0VUpkue1T9WZF2LtUqJbDY,Chamillionaire,Hip Hop Police - Main,hip_hop,journee,neutre,loisir,neutre,amis,exterieur,88,0.736,0.569,0.675,0.557,0.076,0.284,0.316,7.6,moderee,neutre,hiphop_family,0.41878399999999993,low_energy,0.4968,chill,0.3165,electronic,0.6676,0.32480000000000003,0.3483,journee_neutre,journee_loisir,neutre_loisir,0.057142000000000005,homogeneous,0.283727921833897,mainstream
1SyQ6t9RdRBK0QUCS6a797,Naughty By Nature,Hip Hop Hooray,hip_hop,journee,neutre,conduite,motive,amis,voiture,103,0.756,0.682,0.585,0.553,0.171,0.383,0.174,8.4,moderee,positive,hiphop_family,0.515592,moderate_energy,0.44226,chill,0.36200000000000004,mixed,0.6825,0.34570000000000006,0.3748,journee_motive,journee_conduite,motive_conduite,0.05523533333333334,homogeneous,0.2577978203682826,niche
0twitsJEQTQXzkGwerCOtj,Lil Wayne,"Hip-Hop (feat. BigXthaPlug, Jay Jones)",hip_hop,journee,neutre,loisir,neutre,groupe,cafe,119,0.858,0.476,0.804,0.524,0.099,0.363,0.167,7.5,elevee,neutre,hiphop_family,0.408408,low_energy,0.689832,moderate_party,0.3115,electronic,0.7272000000000001,0.28190000000000004,0.3341,journee_neutre,journee_loisir,neutre_loisir,0.08432514285714286,homogeneous,0.2298008267568583,niche
4BaFzlfU0xvG19fP4muTVw,Hopsin,Hip Hop Sinister,hip_hop,journee,neutre,loisir,neutre,famille,maison,113,0.854,0.507,0.652,0.371,0.082,0.346,0.234,6.8,elevee,neutre,hiphop_family,0.432978,low_energy,0.556808,chill,0.2265,electronic,0.6893,0.21680000000000002,0.2831,journee_neutre,journee_loisir,neutre_loisir,0.06747680952380952,homogeneous,0.2311161217587373,niche
0AqaHGj4lZpkjnokeLssTr,Lil Wayne,"Hip-Hop (feat. BigXthaPlug, Jay Jones)",hip_hop,nuit,pluvieux,loisir,nostalgique,seul,maison,85,0.643,0.465,0.58,0.725,0.195,0.313,0.334,7.4,faible,neutre,hiphop_family,0.298995,low_energy,0.37294,chill,0.45999999999999996,organic,0.5707,0.45559999999999995,0.4524,nuit_nostalgique,nuit_loisir,nostalgique_loisir,0.03761233333333334,homogeneous,0.06407365652010523,niche
0rzSU1pxAyRyrrog5rKA2q,Mary Rice Hopkins,Hip Hip Hooray - Hippopotamus,pop,journee,ensoleille,sport,energique,groupe,salle_sport,151,0.852,0.773,0.919,0.46,0.314,0.038,0.143,7.1,elevee,positive,pop_family,0.658596,high_energy,0.782988,high_party,0.387,mixed,0.8484,0.3226,0.48740000000000006,journee_energique,journee_sport,energique_sport,0.1251804761904762,diverse,0.2696354753851935,mainstream
2HoDr1yVksl19omOhc1zWy,Dead Prez,Hip-Hop,hip_hop,journee,neutre,cuisine,motive,amis,cafe,107,0.766,0.704,0.825,0.523,0.137,0.199,0.342,8.3,moderee,positive,hiphop_family,0.539264,moderate_energy,0.63195,moderate_party,0.33,electronic,0.7650999999999999,0.32050000000000006,0.38560000000000005,journee_motive,journee_cuisine,motive_cuisine,0.07764295238095238,homogeneous,0.25216084178880116,niche
2KYz0yd96BLvtfWOsA1EQe,Lil Wayne,"Hip-Hop (feat. BigXthaPlug, Jay Jones)",hip_hop,apres_midi,neutre,detente,romantique,couple,restaurant,88,0.669,0.665,0.763,0.634,0.115,0.253,0.132,7.9,faible,positive,hiphop_family,0.44488500000000003,low_energy,0.510447,chill,0.3745,mixed,0.696,0.38739999999999997,0.3971,apres_midi_romantique,apres_midi_detente,romantique_detente,0.07953861904761905,homogeneous,0.2658774896655393,niche
7eChRaYIQxR7pNIR3W07dC,Niontay,"Real hiphop - feat. Earl Sweatshirt, El Cousteau, & MIKE",pop,journee,chaud,sport,energique,amis,salle_sport,140,0.826,0.708,0.822,0.512,0.184,0.065,0.086,7.4,elevee,positive,pop_family,0.5848079999999999,moderate_energy,0.6789719999999999,moderate_party,0.348,mixed,0.7893999999999999,0.31220000000000003,0.4326,journee_energique,journee_sport,energique_sport,0.11687395238095237,diverse,0.2901164975573092,mainstream
6N3oYlfZ2RPdjMYdHCRmFS,Lupe Fiasco,Hip-Hop Saved My Life (feat. Nikki Jean),hip_hop,apres_midi,neutre,conduite,neutre,famille,voiture,93,0.611,0.658,0.692,0.471,0.124,0.376,0.342,8.0,faible,positive,hiphop_family,0.402038,low_energy,0.42281199999999997,chill,0.2975,electronic,0.6494,0.34230000000000005,0.3281,apres_midi_neutre,apres_midi_conduite,neutre_conduite,0.041568238095238096,homogeneous,0.20199173243141677,niche
15bWai5BbeAsF6I0S4kAoK,Lil Wayne,"Hip-Hop (feat. BigXthaPlug, Jay Jones)",hip_hop,apres_midi,neutre,loisir,neutre,seul,maison,105,0.665,0.597,0.607,0.793,0.013,0.271,0.16,7.1,faible,neutre,hiphop_family,0.397005,low_energy,0.403655,chill,0.403,mixed,0.6272,0.42160000000000003,0.3902,apres_midi_neutre,apres_midi_loisir,neutre_loisir,0.08616090476190476,homogeneous,0.20781661029688084,niche
73FW5GNSOspgU6SaSA3Wbw,Shordie Shordie,OkOk,pop,journee,chaud,sport,energique,groupe,exterieur,140,0.88,0.75,0.918,0.544,0.091,0.094,0.198,7.3,elevee,positive,pop_family,0.66,high_energy,0.80784,high_party,0.3175,electronic,0.8523999999999999,0.2809,0.3899,journee_energique,journee_sport,energique_sport,0.13446528571428576,diverse,0.2807215332581736,mainstream
7iF9B5dbSOfEeznArGFHhn,Nas,Hip Hop Is Dead,hip_hop,apres_midi,neutre,loisir,neutre,amis,exterieur,100,0.661,0.454,0.585,0.54,0.125,0.285,0.327,7.4,faible,neutre,hiphop_family,0.300094,low_energy,0.386685,chill,0.3325,electronic,0.5761000000000001,0.35519999999999996,0.36750000000000005,apres_midi_neutre,apres_midi_loisir,neutre_loisir,0.035760904761904765,homogeneous,0.27019917324314163,mainstream
21NALHsloDI31T781jDMFw,Man Parrish,Hip Hop Be Bop (Original Version),hip_hop,apres_midi,neutre,loisir,neutre,amis,cafe,106,0.676,0.593,0.591,0.536,0.033,0.383,0.289,7.6,faible,neutre,hiphop_family,0.400868,low_energy,0.399516,chill,0.28450000000000003,electronic,0.6255999999999999,0.3215,0.3007,apres_midi_neutre,apres_midi_loisir,neutre_loisir,0.050459666666666673,homogeneous,0.23524990605035698,niche
4c9XojqJDu7KNCh8GmNbj5,BTS,Hip Hop Phile,hip_hop,apres_midi,neutre,detente,romantique,couple,restaurant,108,0.698,0.608,0.676,0.732,0.029,0.248,0.247,8.3,moderee,positive,hiphop_family,0.424384,low_energy,0.471848,chill,0.3805,mixed,0.6644,0.3921,0.3845,apres_midi_romantique,apres_midi_detente,romantique_detente,0.07920261904761904,homogeneous,0.2658774896655393,niche
